"31.30.26.209",443,"172.16.239.210",51622,2889,1491653,0,0,0,1922,1438659,967,52994,0,121.988873,94346,3475
"172.16.239.210",51618,"91.241.8.245",443,126,55082,1,0,0,81,31557,45,23525,1.418462,118.376694,2132,1589
"172.16.239.210",51302,"44.241.88.137",443,20,5769,2,0,0,10,2758,10,3011,8.601112,91.859689,240,262
"172.16.239.210",51568,"91.241.10.4",443,7,418,3,0,0,4,218,3,200,20.793951,77.728891,22,20
"172.16.239.210",51573,"91.241.8.245",443,6,363,4,0,0,3,163,3,200,20.905381,7.974981000000003,163,200
"172.16.239.210",51574,"91.241.8.245",443,7,417,5,0,0,4,217,3,200,20.905555,7.974931999999999,217,200
"172.16.239.210",51555,"91.241.10.4",443,8,484,6,0,0,4,218,4,266,21.050116,77.47216,22,27
"172.16.239.210",51558,"91.241.10.4",443,8,484,7,0,0,4,218,4,266,21.050116,77.47231,22,27
"172.16.239.210",51557,"91.241.10.4",443,8,484,8,0,0,4,218,4,266,21.065825,77.45666899999999,22,27
"172.16.239.210",51579,"91.241.8.250",443,6,363,9,0,0,3,163,3,200,21.113991,7.766876,167,206
"172.16.239.210",51583,"91.241.8.250",443,6,363,10,0,0,3,163,3,200,21.113991,7.767015000000001,167,205
"172.16.239.210",51582,"91.241.8.250",443,6,363,11,0,0,3,163,3,200,21.113997,7.7666070000000005,167,206
"172.16.239.210",51584,"91.241.8.250",443,6,363,12,0,0,3,163,3,200,21.113999,7.766681000000002,167,206
"172.16.239.210",51581,"91.241.8.250",443,6,363,13,0,0,3,163,3,200,21.114004,7.7667649999999995,167,206
"172.16.239.210",51580,"91.241.8.250",443,7,417,14,0,0,4,217,3,200,21.130177,7.750761000000001,223,206
"172.16.239.210",51560,"91.241.10.4",443,8,484,15,0,0,4,218,4,266,21.995533000000002,76.527052,22,27
"172.16.239.210",51559,"91.241.10.4",443,8,484,16,0,0,4,218,4,266,22.0117,76.511057,22,27
"172.16.239.210",51561,"91.241.10.4",443,8,484,17,0,0,4,218,4,266,22.011707,76.510971,22,27
"172.16.239.210",51602,"91.241.8.246",443,6,363,18,0,0,3,163,3,200,24.137731,7.782773000000002,167,205
"172.16.239.210",51604,"91.241.8.246",443,10,840,19,0,0,5,295,5,545,24.217605,7.710183000000001,306,565
"172.16.239.210",51607,"91.241.8.252",443,6,363,20,0,0,3,163,3,200,24.233828,7.686845000000002,169,208
"172.16.239.210",51608,"91.241.8.246",443,6,363,21,0,0,3,163,3,200,24.297798,7.622427999999999,171,209
"172.16.239.210",51612,"91.241.10.4",443,8,484,22,0,0,4,218,4,266,24.361499,77.193647,22,27
"172.16.239.210",51613,"91.241.10.4",443,8,484,23,0,0,4,218,4,266,24.393969,77.161309,22,27
"172.16.239.210",51614,"91.241.8.252",443,10,840,24,0,0,5,295,5,545,24.409953,7.517834999999998,313,579
"172.16.239.210",51589,"91.241.8.252",443,6,363,25,0,0,3,163,3,200,24.425592,7.495010999999998,173,213
"172.16.239.210",51597,"91.241.8.246",443,6,363,26,0,0,3,163,3,200,28.107366,6.839404000000002,190,233
"172.16.239.210",51606,"91.241.8.246",443,6,363,27,0,0,3,163,3,200,28.107369,6.8395790000000005,190,233
"172.16.239.210",51605,"91.241.8.246",443,7,417,28,0,0,4,217,3,200,28.123375,6.823668999999999,254,234
"172.16.239.210",50387,"20.90.153.243",443,9,1137,29,0,0,6,453,3,684,29.595801,90.087885,40,60
"172.16.239.210",51624,"20.42.65.88",443,18,8305,30,0,0,9,2896,9,5409,69.857135,0.5396609999999953,42930,80183
